status,changed,rank,name,website,categories,review_categories,confidence,evidence_snippet,note
"triaged","","54","Flume Trail Bikes","http://www.flumetrailtahoe.com/","snow_sports;mountain_biking;road_cycling;electric_transport","","medium","Flume Trail Bikes http://www.flumetrailtahoe.com/ Flume Trail Bikes Bike and e-bike rental shop catering to the Flume Trail and other Lake Tahoe-area trails.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","55","Full Access Tahoe","https://fullaccesstahoe.com/","snow_sports;off_road","","medium","off_roading_area tourist_attraction adventure_sports_center sporting_goods_store tour_agency travel_agency sports_complex sports_activity_location store point_of_interest service establishment https://fullaccesstahoe.com/ Off-Roading UTV Rentals in Lake Tahoe & Carson City | Full Access Tahoe 775-309-8789 Info@fullaccesstahoe.com Gift Card Facebook Google Instagram Tripadvisor Yelp Home Locations Locations Lake Tahoe","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","56","Full Throttle Tahoe","https://www.fullthrottletahoeboats.com/","water_sports;snow_sports","","medium","Full Throttle Tahoe https://www.fullthrottletahoeboats.com/ Full Throttle Tahoe Full Throttle Tahoe fishing_charter point_of_interest service establishment https://www.fullthrottletahoeboats.com/ Full Throttle Tahoe | Lake Tahoe Boat Rental, Waverunner, Tours & More | Lake Tahoe top of page Home Activities & Rates Experience Contact us More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","needs_review→triaged","57","Galena Sports","","snow_sports","","high","Galena Sports (Mt Rose Hwy, Reno) rents ski & snowboard packages from ~$16/day and snowshoes from ~$13; daily and season rental packages (Yelp/skisite).","Patch: confirmed renter via live web search (site was down in original crawl)."
"triaged","","58","Gear Hut","http://www.gearhutreno.com/","water_sports;snow_sports;mountain_biking;road_cycling;camping;fishing","","medium","bicycle_store sporting_goods_store manufacturer store point_of_interest establishment https://www.gearhutreno.com/ Used Outdoor Gear and Consignment | Gear Hut | Reno top of page The Biggest Little Gear Shop Consignor Login Request A Check 775-219-4612 Home HOW IT WORKS Selling Options Consignment What We Take Non Profits Featured Items About Us FAQ Services Bear Can Rentals Climbing Shoe Resoling Little Kamper Refil","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","59","Gondola Ski + Sports","http://www.gondolaskitahoe.com/","snow_sports;off_road;road_cycling;electric_transport;rock_climbing","","medium","bicycle_store sporting_goods_store clothing_store manufacturer store point_of_interest service establishment https://gondolaskitahoe.com/ Home - Gondola Ski Tahoe Home Rental Reservations Bike Rentals Snowboards Skis Employment Blog Select Page Gondola Ski & Sports South Lake Tahoe Located on the Heavenly Plaza under the gondola we have the gear you need to enjoy the mountains.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","60","Granite Chief Powered by BlueZone Sports","https://bluezonesports.com/","water_sports;snow_sports;mountain_biking;road_cycling;electric_transport;fishing","","medium","sportswear_store sporting_goods_store clothing_store store point_of_interest service establishment https://www.bluezonesports.com/ BlueZone Sports | Snow, Water, Bike, Camp, Hike Contact Us 844-786-6486 Email Us 844.786.6486 | Email Us Use Code TRAIL for 30% Off Sitewide* FREE Shipping on Orders over $75!* The Zone My Account Manage Your Account Address Book Order History Wish List Sign In Locations SOUTH LAKE TAHOE","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","61","Gravity Haus Gear Rental — Haus Quiver Truckee","http://gravityhaus.com/","water_sports;snow_sports","","medium","Gravity Haus Gear Rental — Haus Quiver Truckee http://gravityhaus.com/ Gravity Haus Gear Rental - Haus Quiver - Truckee Gravity Haus Gear Rental - Haus Quiver - Truckee point_of_interest service establishment https://gravityhaus.com/ Gravity Haus Hotels & Outdoor Club Destinations All alta crystal coming soon Big Sky Breckenridge Denver Jackson Hole missoula now open Moab Revelstoke Steamboat Truckee-Tahoe Vail westp","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","62","Heavenly Sports - Cecil's Plaza","https://www.epicmountainrentals.com/","snow_sports;mountain_biking;road_cycling;electric_transport","","medium","Heavenly Sports - Cecil's Plaza https://www.epicmountainrentals.com/ Heavenly Sports - Cecil's Plaza Heavenly Sports - Cecil's Plaza sporting_goods_store store point_of_interest service establishment https://www.epicmountainrentals.com/ Epic Mountain Rentals | Ski Rentals | Ski Rental D | Epic Mountain Rentals Skip to main content BOOK SMARTER WITH EPIC MOUNTAIN REWARDS - Epic Pass holders save an extra 20% with Epic","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","63","Heavenly Sports - Marriott","https://www.epicmountainrentals.com/","snow_sports;mountain_biking;road_cycling;electric_transport","","medium","Heavenly Sports - Marriott https://www.epicmountainrentals.com/ Heavenly Sports - Marriott Located at the Shops at Heavenly Village, this store offers ski and snowboard rentals.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","65","High Sierra Cycling","http://highsierracycling.com/","snow_sports;mountain_biking;road_cycling;electric_transport","","medium","High Sierra Cycling http://highsierracycling.com/ High Sierra Cycling Bike shop stocking activewear, and offering rentals, as well as repair and maintenance services.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","66","High Sierra Water Ski School","https://www.highsierrawaterskiing.com/","water_sports;snow_sports","","medium","Rentals Jet Skis Paddleboards Kayaks Phone (530) 525-1214 Lessons, Sessions & Charters Our Captains Jetski Rentals Paddleboard & Kayak Rentals About Us FAQ&#x27;S Contact Us Book Online More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","68","Katoma Boat Rentals","http://boatrentalslaketahoe.com/","water_sports;snow_sports","","medium","Katoma Boat Rentals http://boatrentalslaketahoe.com/ Katoma LLC boat rental Lake Tahoe Katoma LLC boat rental Lake Tahoe point_of_interest service establishment https://boatrentalslaketahoe.com/ Katoma LLC Boat Rentals &#8211; Lake Tahoe, 775-297-2970 | 775-901-6402 Skip to content Katoma LLC Boat Rentals Lake Tahoe, 775-297-2970 | 775-901-6402 Menu + expanded collapsed Our Boats About Contact Facebook Yelp Home Kato","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","69","Kayak Tahoe- Pope Beach","http://www.kayaktahoe.com/","water_sports","","medium","Kayak Tahoe- Pope Beach http://www.kayaktahoe.com/ Kayak Tahoe- Pope Beach Kayak Tahoe- Pope Beach point_of_interest service establishment https://kayaktahoe.com/ Kayak Tahoe - kayak and stand up paddleboard rentals at Lake Tahoe Hit enter to search or ESC to close Rentals Locations Links Weather permitting Kayak Tahoe is open daily.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","70","LS Boat Rentals - Donner Lake","https://lsboatrentals.com/","water_sports;snow_sports","","medium","LS Boat Rentals - Donner Lake https://lsboatrentals.com/ LS Boat Rentals - Donner Lake LS Boat Rentals - Donner Lake point_of_interest service establishment https://lsboatrentals.com/ Lake Tahoe Boat Rental | Incline Village Boat Rentals | Half Day Full Day Multi-Day 0 Skip to Content Home Multi-Day Rentals FAQs Contact Us Reserve a Boat Open Menu Close Menu Home Multi-Day Rentals FAQs Contact Us Reserve a Boat Open","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","71","LS Boat Rentals - Tahoe","https://lsboatrentals.com/","water_sports;snow_sports","","medium","LS Boat Rentals - Tahoe https://lsboatrentals.com/ LS Boat Rentals - Tahoe LS Boat Rentals - Tahoe point_of_interest service establishment https://lsboatrentals.com/ Lake Tahoe Boat Rental | Incline Village Boat Rentals | Half Day Full Day Multi-Day 0 Skip to Content Home Multi-Day Rentals FAQs Contact Us Reserve a Boat Open Menu Close Menu Home Multi-Day Rentals FAQs Contact Us Reserve a Boat Open Menu Close Menu Ho","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","72","Lake Level Surf Charters","https://www.lakelevelsurf.com/","water_sports;snow_sports","","medium","Book Now Inquire for multi-day rentals and pricing Your Lake Day, Your Way Why Guests Choose Lake Level CharterS Every detail of your charter from boat performance to safety and service is designed to deliver the best possible experience on Lake Tahoe.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","73","Lake Shore Boats Tahoe","http://www.lakeshoreboatstahoe.com/","water_sports;snow_sports","","medium","Lake Shore Boats Tahoe http://www.lakeshoreboatstahoe.com/ Lake Shore Boats Tahoe Lake Shore Boats Tahoe point_of_interest service establishment http://lakeshoreboatstahoe.com/ Lake Shore Boats Tahoe | Boat Rentals and Paddleboard on Lake Tahoe Lake Shore Boats Tahoe | Boat Rentals and Paddleboard on Lake Tahoe Home Rentals Reservations Boat Rental SUP Rentals Wake-Ski-Tube Pictures Contact Beaches Home Rentals Reser","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
