"status","rank","source","name","place_id","website","rents_gear","categories","review_categories","confidence","evidence_snippet","note","rental_page_urls","checked_urls"
"triaged","40","original","Dirt Gypsy Adventures","ChIJYXYrLonfm4AR9xfL-eRx0VU","http://www.dirtgypsyadventures.com/","true","mountain_biking, road_cycling, electric_transport","-","high","The rentals page lists Truckee/North Tahoe bike rentals with mountain, gravel, and electric bikes available to rent.","Guided rides are separate; rentals are confirmed.","https://www.dirtgypsyadventures.com/rentals","https://www.dirtgypsyadventures.com/ https://www.dirtgypsyadventures.com/rentals"
"triaged","42","original","Donner Lake Marina","ChIJFenZxXrnm4ARkt-aIgGLAqY","http://donnerlakemarina.com/","true","water_sports","-","high","The marina page includes motor boats and paddle sports booking, and Google describes jet ski, kayak, paddleboard, motor boat, and pontoon rentals.","Confirmed Donner Lake water-sports rentals.","https://www.donnerlakemarina.com/","https://www.donnerlakemarina.com/"
"triaged","43","original","Donner Lake Water Sports","ChIJc1phmRnem4ARgqGhLxI1jtM","http://donnerlakewatersports.com/","true","water_sports","-","high","The Donner Lake Marina/Watersports evidence includes motor boats and paddle sports booking and rental contact information.","Same operating rental evidence as Donner Lake Marina.","https://www.donnerlakemarina.com/","https://www.donnerlakemarina.com/"
"triaged","45","original","Donner Ski Shop","ChIJqcC_TFfom4ARrt8jKoleVz0","https://donnerskishop.com/","true","snow_sports","-","high","The site title and page text repeatedly identify ski rental services, and Google lists skis, boots, poles, helmets, pants, and gloves for rent.","Confirmed snow-sports rental shop.","https://donnerskishop.com/","https://donnerskishop.com/"
"triaged","46","original","E-Bike Hub","ChIJFXp61JZBmYARLPCUVD4_9J0","http://e-bikehub.bike/","true","road_cycling, electric_transport","mountain_biking","high","The rentals page lists 2-hour and 4-hour e-bike rentals and a separate page says Rent an E-Bike.","Confirmed e-bike rentals; mountain-bike style uncertain.","https://www.e-bikehub.bike/rentals https://www.e-bikehub.bike/rental-link-page","https://www.e-bikehub.bike/ https://www.e-bikehub.bike/rentals https://www.e-bikehub.bike/rental-link-page"
"triaged","47","original","Tahoe Multisport — East Shore","ChIJm_OOpPdxmYAR1VliycpjzoA","https://tahoemultisport.com/home-2/","true","mountain_biking, road_cycling, electric_transport, water_sports","-","high","The site lists e-bike, cruiser, kids bike, and hardtail mountain-bike rental rates, and says it can drop off kayaks and SUPs for multi-day bookings.","Confirmed bike and limited water rental delivery.","https://tahoemultisport.com/home-2/ https://tahoemultisport.com/rad-power-bikes-e-bikes/ https://tahoemultisport.com/vacation-rentals/","https://tahoemultisport.com/home-2/ https://tahoemultisport.com/ https://tahoemultisport.com/rad-power-bikes-e-bikes/ https://tahoemultisport.com/vacation-rentals/"
"triaged","49","original","Efoil Tahoe","ChIJtSGtrj5xmYARX_nBebLphFw","https://efoiltahoe.com/","true","water_sports","-","medium","The site offers Flitecell battery rentals for customers who bring their own Fliteboard, while its ride program is instruction/full-service oriented.","Rental is eFoil battery gear, not necessarily full board rental.","https://www.efoiltahoe.com/services/fliteboard-flitecell-battery-rental","https://www.efoiltahoe.com/ https://www.efoiltahoe.com/services/fliteboard-flitecell-battery-rental https://www.efoiltahoe.com/services/maintenance-repairs"
"triaged","51","original","Endless Wave Charters","ChIJ8atHbUdlmYART4wRbng-hVc","https://www.endlesswavecharters.com/","true","water_sports, snow_sports, fishing","-","medium","Endless Wave Charters https://www.endlesswavecharters.com/ Endless Wave Charters Endless Wave Charters point_of_interest service establishment https://www.endlesswavecharters.com/ Wake Surf Lake Tahoe – Endless Waves | Premier Boat Rentals & Tours Home Services Captained Wakeboarding & Surfing Charters Boat Rentals in Lake Tahoe Guided Tours of Tahoe Tubing About Us Blog CONTACT US CONTACT US Lake Tahoe Boat Rentals ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.endlesswavecharters.com/services/boat-rentals-in-lake-tahoe https://www.endlesswavecharters.com/post/why-captained-boat-rentals-provide-the-ultimate-lake-tahoe-experience https://www.endlesswavecharters.com/post/7-best-places-to-rent-a-boat-in-lake-tahoe https://www.endlesswavecharters.com/post/tubing-in-lake-tahoe---best-spots-rentals-safety-tips https://www.endlesswavecharters.com/post/lake-tahoe-boat-rentals---what-to-know-before-you-go","https://www.endlesswavecharters.com/ https://www.endlesswavecharters.com/services/boat-rentals-in-lake-tahoe https://www.endlesswavecharters.com/post/why-captained-boat-rentals-provide-the-ultimate-lake-tahoe-experience https://www.endlesswavecharters.com/post/7-best-places-to-rent-a-boat-in-lake-tahoe https://www.endlesswavecharters.com/post/tubing-in-lake-tahoe---best-spots-rentals-safety-tips https://www.endlesswavecharters.com/post/lake-tahoe-boat-rentals---what-to-know-before-you-go"
"triaged","52","original","Fallen Leaf Lake Store, Cafe and Marina","ChIJrZ0a2NKOmYARplzx7FF4nrQ","http://www.fallenleaflodge.com/","true","water_sports","-","medium","Fallen Leaf Lake Store, Cafe and Marina http://www.fallenleaflodge.com/ Fallen Leaf Lake Store, Cafe and Marina General store with groceries, ice cream, souvenirs, and kayak rentals.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.fallenleaflodge.com/","https://www.fallenleaflodge.com/"
"triaged","53","original","Floater with a Motor","ChIJXzlju-Pnm4ARLtrc5m-supY","http://www.floaterwithamotor.com/","true","water_sports","-","medium","Floater with a Motor http://www.floaterwithamotor.com/ Floater with a Motor Floater with a Motor point_of_interest service establishment https://www.floaterwithamotor.com/ Floater With a Motor Pontoon Rental | North Lake Tahoe | United States top of page Home The Boats Pricing Terms and Conditions FAQ Location Availability Calendar Contact Us More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.floaterwithamotor.com/ https://www.floaterwithamotor.com/pricing","https://www.floaterwithamotor.com/ https://www.floaterwithamotor.com/pricing"
"triaged","54","original","Flume Trail Bikes","ChIJ4-IvaAZxmYARtBPCc8shjVI","http://www.flumetrailtahoe.com/","true","snow_sports, mountain_biking, road_cycling, electric_transport","-","medium","Flume Trail Bikes http://www.flumetrailtahoe.com/ Flume Trail Bikes Bike and e-bike rental shop catering to the Flume Trail and other Lake Tahoe-area trails.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.flumetrailtahoe.com/mountainbikerentals","https://www.flumetrailtahoe.com/ https://www.flumetrailtahoe.com/mountainbikerentals https://www.flumetrailtahoe.com/coaching"
"triaged","55","original","Full Access Tahoe","ChIJV_LJMpCbmYARqs2mHwt-ZA4","https://fullaccesstahoe.com/","true","snow_sports, off_road","-","medium","off_roading_area tourist_attraction adventure_sports_center sporting_goods_store tour_agency travel_agency sports_complex sports_activity_location store point_of_interest service establishment https://fullaccesstahoe.com/ Off-Roading UTV Rentals in Lake Tahoe & Carson City | Full Access Tahoe 775-309-8789 Info@fullaccesstahoe.com Gift Card Facebook Google Instagram Tripadvisor Yelp Home Locations Locations Lake Tahoe","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://fullaccesstahoe.com/utv-rentals/ https://fullaccesstahoe.com/utv-rentals/genoa-peak-hourly-utv-rental/ https://fullaccesstahoe.com/utv-rentals/snow-rental-at-genoa-peak-lake-tahoe-trail/ https://fullaccesstahoe.com/utv-rentals/hourly-utv-rental/ https://fullaccesstahoe.com/utv-rentals/team-building-event-activity/","https://fullaccesstahoe.com/ https://fullaccesstahoe.com/utv-rentals/ https://fullaccesstahoe.com/utv-rentals/genoa-peak-hourly-utv-rental/ https://fullaccesstahoe.com/utv-rentals/snow-rental-at-genoa-peak-lake-tahoe-trail/ https://fullaccesstahoe.com/utv-rentals/hourly-utv-rental/ https://fullaccesstahoe.com/utv-rentals/team-building-event-activity/"
"triaged","56","original","Full Throttle Tahoe","ChIJP0bKrdJkmYARfFNNkdWSgZ4","https://www.fullthrottletahoeboats.com/","true","water_sports, snow_sports","-","medium","Full Throttle Tahoe https://www.fullthrottletahoeboats.com/ Full Throttle Tahoe Full Throttle Tahoe fishing_charter point_of_interest service establishment https://www.fullthrottletahoeboats.com/ Full Throttle Tahoe | Lake Tahoe Boat Rental, Waverunner, Tours & More | Lake Tahoe top of page Home Activities & Rates Experience Contact us More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.fullthrottletahoeboats.com/ https://www.fullthrottletahoeboats.com/charters-rates","https://www.fullthrottletahoeboats.com/ https://www.fullthrottletahoeboats.com/charters-rates"
"triaged","58","original","Gear Hut","ChIJOZet7oxBmYARFkEseucIW5Q","http://www.gearhutreno.com/","true","water_sports, snow_sports, mountain_biking, road_cycling, camping, fishing","-","medium","bicycle_store sporting_goods_store manufacturer store point_of_interest establishment https://www.gearhutreno.com/ Used Outdoor Gear and Consignment | Gear Hut | Reno top of page The Biggest Little Gear Shop Consignor Login Request A Check 775-219-4612 Home HOW IT WORKS Selling Options Consignment What We Take Non Profits Featured Items About Us FAQ Services Bear Can Rentals Climbing Shoe Resoling Little Kamper Refil","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.gearhutreno.com/rent","https://www.gearhutreno.com/ https://www.gearhutreno.com/rent https://www.gearhutreno.com/whatwetakesummer"
"triaged","59","original","Gondola Ski + Sports","ChIJy9ppqHeQmYARudCSM07YImA","http://www.gondolaskitahoe.com/","true","snow_sports, off_road, road_cycling, electric_transport, rock_climbing","-","medium","bicycle_store sporting_goods_store clothing_store manufacturer store point_of_interest service establishment https://gondolaskitahoe.com/ Home - Gondola Ski Tahoe Home Rental Reservations Bike Rentals Snowboards Skis Employment Blog Select Page Gondola Ski & Sports South Lake Tahoe Located on the Heavenly Plaza under the gondola we have the gear you need to enjoy the mountains.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://gondolaskitahoe.com/ https://gondolaskitahoe.com/rental-reservations/ https://gondolaskitahoe.com/bike-rentals/ https://gondolaskitahoe.com/snowboard-rentals/ https://gondolaskitahoe.com/ski-rentals/","https://gondolaskitahoe.com/ https://gondolaskitahoe.com/rental-reservations/ https://gondolaskitahoe.com/bike-rentals/ https://gondolaskitahoe.com/snowboard-rentals/ https://gondolaskitahoe.com/ski-rentals/"
"triaged","60","original","Granite Chief Powered by BlueZone Sports","ChIJmVK1sDPem4AROEdsc6xHzUo","https://bluezonesports.com/","true","water_sports, snow_sports, mountain_biking, road_cycling, electric_transport, fishing","-","medium","sportswear_store sporting_goods_store clothing_store store point_of_interest service establishment https://www.bluezonesports.com/ BlueZone Sports | Snow, Water, Bike, Camp, Hike Contact Us 844-786-6486 Email Us 844.786.6486 | Email Us Use Code TRAIL for 30% Off Sitewide* FREE Shipping on Orders over $75!* The Zone My Account Manage Your Account Address Book Order History Wish List Sign In Locations SOUTH LAKE TAHOE ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.bluezonesports.com/rentals/ https://www.bluezonesports.com/watersports https://www.bluezonesports.com/bikes https://www.bluezonesports.com/snowsports","https://www.bluezonesports.com/ https://www.bluezonesports.com/rentals/ https://www.bluezonesports.com/camping-and-hiking-gear https://www.bluezonesports.com/watersports https://www.bluezonesports.com/bikes https://www.bluezonesports.com/snowsports"
"triaged","61","original","Gravity Haus Gear Rental — Haus Quiver Truckee","ChIJiZahgDrfm4ARG93950wDe4I","http://gravityhaus.com/","true","water_sports, snow_sports","-","medium","Gravity Haus Gear Rental — Haus Quiver Truckee http://gravityhaus.com/ Gravity Haus Gear Rental - Haus Quiver - Truckee Gravity Haus Gear Rental - Haus Quiver - Truckee point_of_interest service establishment https://gravityhaus.com/ Gravity Haus Hotels & Outdoor Club Destinations All alta crystal coming soon Big Sky Breckenridge Denver Jackson Hole missoula now open Moab Revelstoke Steamboat Truckee-Tahoe Vail westp","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://gravityhaus.com/ski-butlers","https://gravityhaus.com/ https://gravityhaus.com/ski-butlers https://gravityhaus.com/membership"
"triaged","62","original","Heavenly Sports - Cecil's Plaza","ChIJv-yKNHaQmYARw929njJWAu4","https://www.epicmountainrentals.com/","true","snow_sports, mountain_biking, road_cycling, electric_transport","-","medium","Heavenly Sports - Cecil's Plaza https://www.epicmountainrentals.com/ Heavenly Sports - Cecil's Plaza Heavenly Sports - Cecil's Plaza sporting_goods_store store point_of_interest service establishment https://www.epicmountainrentals.com/ Epic Mountain Rentals | Ski Rentals | Ski Rental D | Epic Mountain Rentals Skip to main content BOOK SMARTER WITH EPIC MOUNTAIN REWARDS - Epic Pass holders save an extra 20% with Epic","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.epicmountainrentals.com/ https://www.epicmountainrentals.com/rental-experience/summer/equipment.aspx https://www.epicmountainrentals.com/rental-experience/summer/what-to-expect.aspx https://www.epicmountainrentals.com/rental-experience/winter/equipment.aspx https://www.epicmountainrentals.com/rental-experience/winter/what-to-expect.aspx https://www.epicmountainrentals.com/rental-experience/help/faq.aspx","https://www.epicmountainrentals.com/ https://www.epicmountainrentals.com/rental-experience/summer/equipment.aspx https://www.epicmountainrentals.com/rental-experience/summer/what-to-expect.aspx https://www.epicmountainrentals.com/rental-experience/winter/equipment.aspx https://www.epicmountainrentals.com/rental-experience/winter/what-to-expect.aspx https://www.epicmountainrentals.com/rental-experience/help/faq.aspx"
